ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-10-13,4.389794845342477,32045.249630413156,232745.27449400735,4.389794817734106,4.389794938127247,7.028494595820876,7.028494595820876,7.028494595820876,7.028494595820876,7.028494595820876,7.028494595820876,0.0,0.0,0.0,90970.39848106162
2018-10-14,4.387897912549083,126641.13975983024,852071.8705730764,4.387897845708172,4.387898102430649,8.314316620359659,8.314316620359659,8.314316620359659,8.314316620359659,8.314316620359659,8.314316620359659,0.0,0.0,0.0,328474.51464527746
2018-10-15,4.386000979755689,371349.26494666596,2798408.0183875533,4.386000868354167,4.386001225425511,9.414291195633183,9.414291195633183,9.414291195633183,9.414291195633183,9.414291195633183,9.414291195633183,0.0,0.0,0.0,984896.8318093847
2018-10-16,4.384104046962294,914597.3659274464,5921887.0129582,4.384103878679714,4.384104410746126,10.307864018230543,10.307864018230543,10.307864018230543,10.307864018230543,10.307864018230543,10.307864018230543,0.0,0.0,0.0,2402374.2212849995
2018-10-17,4.3822071141689,1823740.6032516428,11736820.055271463,4.382206885502635,4.382207540987375,10.979763543440232,10.979763543440232,10.979763543440232,10.979763543440232,10.979763543440232,10.979763543440232,0.0,0.0,0.0,4694821.532284911
2018-10-18,4.380310181375506,2702705.7502405075,18165457.725311033,4.380309871046146,4.380310740231321,11.420413009272137,11.420413009272137,11.420413009272137,11.420413009272137,11.420413009272137,11.420413009272137,0.0,0.0,0.0,7280595.313395555
2018-10-19,4.378413248582112,3791807.848010603,23616793.98902174,4.378412863035076,4.378414005296447,11.626188137739764,11.626188137739764,11.626188137739764,11.626188137739764,11.626188137739764,11.626188137739764,0.0,0.0,0.0,8927093.164089829
2018-10-20,4.3765163157887175,3375352.047894861,23290766.300500195,4.37651584466806,4.376517194677237,11.599512698465556,11.599512698465556,11.599512698465556,11.599512698465556,11.599512698465556,11.599512698465556,0.0,0.0,0.0,8675634.429912925
2018-10-21,4.3746193829953235,2478357.5918016955,18480967.22665026,4.374618760853698,4.374620346167547,11.348788697313534,11.348788697313534,11.348788697313534,11.348788697313534,11.348788697313534,11.348788697313534,0.0,0.0,0.0,6738905.495490861
2018-10-22,4.3727224502019295,1524013.2009424607,11178520.196056241,4.3727217394328255,4.372723497128259,10.888162634892435,10.888162634892435,10.888162634892435,10.888162634892435,10.888162634892435,10.888162634892435,0.0,0.0,0.0,4243441.129070413
2018-10-23,4.370825517408535,883087.511419886,5620607.4340303745,4.3708247373628035,4.370826648088972,10.237133931410005,10.237133931410005,10.237133931410005,10.237133931410005,10.237133931410005,10.237133931410005,0.0,0.0,0.0,2208798.915966416
2018-10-24,4.368928584615141,370416.20275181474,2499058.035572951,4.36892771560666,4.36892983445698,9.420016100623545,9.420016100623545,9.420016100623545,9.420016100623545,9.420016100623545,9.420016100623545,0.0,0.0,0.0,973783.8959234011
2018-10-25,4.367031651821748,157336.06778561024,1011563.9514838477,4.367030711013258,4.3670330611934505,8.465265447206804,8.465265447206804,8.465265447206804,8.465265447206804,8.465265447206804,8.465265447206804,0.0,0.0,0.0,374106.9877640555
2018-10-26,4.365134719028352,52775.59075628573,317073.1148512428,4.365133628466323,4.365136352828988,7.404695837047576,7.404695837047576,7.404695837047576,7.404695837047576,7.404695837047576,7.404695837047576,0.0,0.0,0.0,129292.24110995873
2018-10-27,4.363237786234958,15766.4942399279,109666.59897176345,4.363236583223296,4.3632395283645256,6.272601339695491,6.272601339695491,6.272601339695491,6.272601339695491,6.272601339695491,6.272601339695491,0.0,0.0,0.0,41599.321080273636
2018-10-28,4.361340853441564,5123.989218686931,32887.280918172684,4.361339576805762,4.361342761950064,5.104811172118585,5.104811172118585,5.104811172118585,5.104811172118585,5.104811172118585,5.104811172118585,0.0,0.0,0.0,12915.094538536147
2018-10-29,4.359443920648169,1396.7601835643034,10458.497388120179,4.359442539494432,4.359445995535602,3.937703307190204,3.937703307190204,3.937703307190204,3.937703307190204,3.937703307190204,3.937703307190204,0.0,0.0,0.0,4012.4095608746425
2018-10-30,4.357546987854776,501.24385593284273,3560.902226024447,4.357545516147507,4.357549336757647,2.8072042924093226,2.8072042924093226,2.8072042924093226,2.8072042924093226,2.8072042924093226,2.8072042924093226,0.0,0.0,0.0,1293.0399562468187
2018-10-31,4.355650055061382,168.209630230578,1117.4410807463119,4.355648556368762,4.355652560872514,1.7478032205454916,1.7478032205454916,1.7478032205454916,1.7478032205454916,1.7478032205454916,1.7478032205454916,0.0,0.0,0.0,447.40010135885916
2018-11-01,4.353753122267987,62.59336996008774,424.14965458041723,4.353751495767656,4.353755910484858,0.7916073923192001,0.7916073923192001,0.7916073923192001,0.7916073923192001,0.7916073923192001,0.7916073923192001,0.0,0.0,0.0,171.63334984501023
2018-11-02,4.351856189474592,27.18227403859308,206.72983647296334,4.3518544141733635,4.351859198859897,-0.03253397621011608,-0.03253397621011608,-0.03253397621011608,-0.03253397621011608,-0.03253397621011608,-0.03253397621011608,0.0,0.0,0.0,75.13768370383788
2018-11-03,4.349959256681199,13.770069745952195,100.41059674768856,4.349957324200126,4.349962459411404,-0.6998135880162931,-0.6998135880162931,-0.6998135880162931,-0.6998135880162931,-0.6998135880162931,-0.6998135880162931,0.0,0.0,0.0,38.480271010491904
2018-11-04,4.348062323887805,8.19801945146637,62.262256047770045,4.348060201582351,4.348065719512693,-1.1901356621849497,-1.1901356621849497,-1.1901356621849497,-1.1901356621849497,-1.1901356621849497,-1.1901356621849497,0.0,0.0,0.0,23.521776736680856
2018-11-05,4.34616539109441,6.668833888765855,45.841039375808116,4.346163056050037,4.346168951693871,-1.488652768306294,-1.488652768306294,-1.488652768306294,-1.488652768306294,-1.488652768306294,-1.488652768306294,0.0,0.0,0.0,17.418147505263576
2018-11-06,4.344268458301016,6.0228573628099245,43.08012986943527,4.344265945307921,4.3442722251678365,-1.586155151679224,-1.586155151679224,-1.586155151679224,-1.586155151679224,-1.586155151679224,-1.586155151679224,0.0,0.0,0.0,15.770061592171027
2018-11-07,4.342371525507621,6.922866214289578,44.24333336713366,4.342368898016943,4.342375452001952,-1.4793019974653412,-1.4793019974653412,-1.4793019974653412,-1.4793019974653412,-1.4793019974653412,-1.4793019974653412,0.0,0.0,0.0,17.515207928679622
2018-11-08,4.340474592714227,8.92108875813282,67.27159043325521,4.340471872982175,4.34047871877233,-1.1706885713922777,-1.1706885713922777,-1.1706885713922777,-1.1706885713922777,-1.1706885713922777,-1.1706885713922777,0.0,0.0,0.0,23.802390607394656
2018-11-09,4.338577659920833,15.634888334661552,106.12332607789291,4.338574771481133,4.33858190349505,-0.6687478293699809,-0.6687478293699809,-0.6687478293699809,-0.6687478293699809,-0.6687478293699809,-0.6687478293699809,0.0,0.0,0.0,39.24522695339534
2018-11-10,4.3366807271274395,29.14729978890583,199.61087148259205,4.336677708793886,4.336685129241598,0.012510225799360524,0.012510225799360524,0.012510225799360524,0.012510225799360524,0.012510225799360524,0.012510225799360524,0.0,0.0,0.0,77.41580455179975
2018-11-11,4.3347837943340455,67.19503394385588,483.2395485143363,4.334780689487071,4.334788371562374,0.85391358019717,0.85391358019717,0.85391358019717,0.85391358019717,0.85391358019717,0.85391358019717,0.0,0.0,0.0,179.2349248219362
2018-11-12,4.3328868615406515,189.78411188760626,1219.703404654179,4.332883636515832,4.332891748801196,1.8316854297252119,1.8316854297252119,1.8316854297252119,1.8316854297252119,1.8316854297252119,1.8316854297252119,0.0,0.0,0.0,475.59768214490515
2018-11-13,4.3309899287472575,537.6099780109123,3669.3676940179535,4.330986522440707,4.33099514153226,2.9181273917876314,2.9181273917876314,2.9181273917876314,2.9181273917876314,2.9181273917876314,2.9181273917876314,0.0,0.0,0.0,1406.8624913525657
2018-11-14,4.329092995953863,1756.7390120603272,12061.688730553973,4.329089408365582,4.329098504896977,4.082408999692902,4.082408999692902,4.082408999692902,4.082408999692902,4.082408999692902,4.082408999692902,0.0,0.0,0.0,4498.512185506479
2018-11-15,4.327196063160468,5392.922684085485,40434.87144053601,4.327192288180846,4.327201868119302,5.291440832182816,5.291440832182816,5.291440832182816,5.291440832182816,5.291440832182816,5.291440832182816,0.0,0.0,0.0,15042.531412515009
2018-11-16,4.325299130367074,18100.371780919842,137941.5154772618,4.325295137404466,4.325305220601216,6.510806347151663,6.510806347151663,6.510806347151663,6.510806347151663,6.510806347151663,6.510806347151663,0.0,0.0,0.0,50823.060505309455
2018-11-17,4.323402197573681,67639.10747820187,446423.5335731361,4.323398066140209,4.323408426131483,7.705725926312582,7.705725926312582,7.705725926312582,7.705725926312582,7.705725926312582,7.705725926312582,0.0,0.0,0.0,167565.25289150147
2018-11-18,4.321505264780286,190935.24634265454,1386570.8335773656,4.321500952065084,4.3215116298702965,8.842025838427844,8.842025838427844,8.842025838427844,8.842025838427844,8.842025838427844,8.842025838427844,0.0,0.0,0.0,521013.4328414028
2018-11-19,4.319608331986892,554130.8896025615,4058126.8561270596,4.319603808332509,4.319614833189743,9.887084813800495,9.887084813800495,9.887084813800495,9.887084813800495,9.887084813800495,9.887084813800495,0.0,0.0,0.0,1478728.4865808305
2018-11-20,4.317711399193497,1328619.7134228123,10297163.65068631,4.317706700461516,4.317718036509186,10.810731689701498,10.810731689701498,10.810731689701498,10.810731689701498,10.810731689701498,10.810731689701498,0.0,0.0,0.0,3717058.132905795
2018-11-21,4.315814466400103,3026529.630434412,21799720.804602116,4.315809593057623,4.315821239828631,11.586069110287394,11.586069110287394,11.586069110287394,11.586069110287394,11.586069110287394,11.586069110287394,0.0,0.0,0.0,8055644.442647494
2018-11-22,4.313917533606709,5558932.649131687,38202935.558063656,4.313912439344314,4.313924500952377,12.190200498964423,12.190200498964423,12.190200498964423,12.190200498964423,12.190200498964423,12.190200498964423,0.0,0.0,0.0,14711175.964307215
2018-11-23,4.312020600813315,8198483.502890709,61254752.36729368,4.312015367353243,4.312027942618325,12.604840398565678,12.604840398565678,12.604840398565678,12.604840398565678,12.604840398565678,12.604840398565678,0.0,0.0,0.0,22227948.56440182
2018-11-24,4.310123668019921,9788166.892099127,75384196.75200458,4.310118266317594,4.310131384284273,12.81679170962707,12.81679170962707,12.81679170962707,12.81679170962707,12.81679170962707,12.81679170962707,0.0,0.0,0.0,27423623.67036189
2018-11-25,4.308226735226526,10030752.824552976,71774108.07806815,4.308221166066852,4.308234656614619,12.818277247905783,12.818277247905783,12.818277247905783,12.818277247905783,12.818277247905783,12.818277247905783,0.0,0.0,0.0,27412344.062354717
2018-11-26,4.306329802433132,8740485.077498648,57992959.9935356,4.306324107393439,4.306337918971114,12.607117274681682,12.607117274681682,12.607117274681682,12.607117274681682,12.607117274681682,12.607117274681682,0.0,0.0,0.0,22152193.460504953
2018-11-27,4.304432869639738,5646366.443065054,41100611.89316398,4.30442701430257,4.304441176664355,12.186749103273147,12.186749103273147,12.186749103273147,12.186749103273147,12.186749103273147,12.186749103273147,0.0,0.0,0.0,14522096.920014255
2018-11-28,4.302535936846343,2731480.6671501403,18980121.283891942,4.302529849181803,4.30254455333792,11.56608942285378,11.56608942285378,11.56608942285378,11.56608942285378,11.56608942285378,11.56608942285378,0.0,0.0,0.0,7792134.299359985
2018-11-29,4.300639004052949,1228862.005573993,9561431.66508555,4.300632740522216,4.300647967679357,10.759244474177812,10.759244474177812,10.759244474177812,10.759244474177812,10.759244474177812,10.759244474177812,0.0,0.0,0.0,3470757.6749949735
2018-11-30,4.298742071259555,515248.49762012885,3423432.7474180693,4.298735659764291,4.298751277129051,9.785077531207945,9.785077531207945,9.785077531207945,9.785077531207945,9.785077531207945,9.785077531207945,0.0,0.0,0.0,1307751.230900183
